suite_id,sample_id,code,label,character
1,3,3,2,二
97,1,14,13,万
68,4,5,4,四
38,6,3,2,二
91,5,1,0,零
50,8,5,4,四
83,9,2,1,一
14,2,10,9,九
86,3,6,5,五
90,7,6,5,五
95,5,8,7,七
95,2,5,4,四
85,3,5,4,四
7,9,10,9,九
12,10,12,11,百
93,3,3,2,二
36,7,15,14,亿
2,3,6,5,五
67,10,13,12,千
42,2,7,6,六
27,2,7,6,六
31,8,13,12,千
88,3,11,10,十
76,4,14,13,万
90,9,4,3,三
91,2,12,11,百
100,7,14,13,万
52,8,15,14,亿
95,2,7,6,六
100,4,3,2,二
8,6,2,1,一
89,4,8,7,七
87,4,1,0,零
52,9,10,9,九
70,5,3,2,二
71,1,10,9,九
63,2,10,9,九
18,3,5,4,四
10,4,11,10,十
87,9,10,9,九
99,3,11,10,十
64,1,2,1,一
34,3,15,14,亿
42,1,14,13,万
39,10,6,5,五
41,10,11,10,十
52,9,5,4,四
56,6,11,10,十
53,9,7,6,六
65,9,11,10,十
59,10,11,10,十
72,9,5,4,四
57,3,9,8,八
39,7,11,10,十
90,10,13,12,千
12,10,15,14,亿
31,2,3,2,二
94,10,5,4,四
11,9,15,14,亿
4,6,12,11,百
93,7,8,7,七
52,5,15,14,亿
36,8,8,7,七
71,4,15,14,亿
19,9,15,14,亿
23,6,15,14,亿
20,4,11,10,十
4,2,3,2,二
45,10,5,4,四
10,7,14,13,万
58,2,5,4,四
47,4,12,11,百
20,8,14,13,万
86,9,10,9,九
96,2,12,11,百
16,9,3,2,二
97,6,8,7,七
61,4,6,5,五
85,1,7,6,六
74,3,7,6,六
41,4,11,10,十
78,9,9,8,八
79,9,11,10,十
44,7,5,4,四
18,10,12,11,百
82,8,11,10,十
41,9,10,9,九
93,7,14,13,万
34,5,15,14,亿
41,7,3,2,二
21,2,7,6,六
15,10,2,1,一
17,3,12,11,百
82,7,2,1,一
92,1,11,10,十
16,2,10,9,九
39,10,2,1,一
36,4,2,1,一
82,6,10,9,九
64,1,6,5,五
44,6,14,13,万
51,5,3,2,二
2,4,1,0,零
2,1,14,13,万
92,1,6,5,五
36,9,8,7,七
82,3,11,10,十
33,10,11,10,十
77,10,3,2,二
99,4,12,11,百
45,9,6,5,五
45,9,1,0,零
64,10,6,5,五
67,2,12,11,百
34,1,4,3,三
13,2,6,5,五
36,5,12,11,百
91,2,5,4,四
6,1,7,6,六
26,5,14,13,万
56,10,7,6,六
85,9,13,12,千
79,3,9,8,八
60,8,7,6,六
41,10,9,8,八
59,4,13,12,千
26,5,12,11,百
63,1,12,11,百
23,3,1,0,零
55,8,11,10,十
58,5,5,4,四
98,2,5,4,四
36,9,1,0,零
77,5,15,14,亿
66,3,15,14,亿
44,9,3,2,二
96,7,8,7,七
23,2,2,1,一
9,8,7,6,六
10,10,6,5,五
98,8,11,10,十
57,3,4,3,三
75,7,2,1,一
55,7,10,9,九
23,1,1,0,零
16,5,7,6,六
65,9,8,7,七
16,9,7,6,六
84,1,5,4,四
63,7,4,3,三
5,6,14,13,万
78,10,12,11,百
52,10,1,0,零
91,10,15,14,亿
12,7,9,8,八
58,7,1,0,零
86,5,14,13,万
67,4,2,1,一
35,5,8,7,七
57,1,9,8,八
40,8,1,0,零
76,10,4,3,三
48,8,12,11,百
78,5,13,12,千
48,2,1,0,零
67,3,3,2,二
85,6,2,1,一
69,7,5,4,四
69,5,4,3,三
50,6,8,7,七
4,1,1,0,零
83,10,14,13,万
10,8,10,9,九
6,1,13,12,千
95,10,13,12,千
12,9,10,9,九
85,8,9,8,八
89,7,10,9,九
32,10,1,0,零
3,6,2,1,一
98,9,1,0,零
12,3,1,0,零
72,8,3,2,二
23,8,13,12,千
94,9,12,11,百
47,4,11,10,十
20,9,10,9,九
19,6,5,4,四
26,7,13,12,千
20,10,15,14,亿
19,2,10,9,九
23,1,3,2,二
10,6,8,7,七
59,9,14,13,万
62,5,14,13,万
71,1,14,13,万
95,10,2,1,一
25,10,6,5,五
33,7,13,12,千
14,8,14,13,万
45,8,14,13,万
64,8,5,4,四
17,5,9,8,八
74,9,4,3,三
5,10,10,9,九
32,2,2,1,一
75,10,13,12,千
31,6,2,1,一
48,3,8,7,七
98,6,14,13,万
69,3,13,12,千
78,3,12,11,百
86,1,3,2,二
100,1,6,5,五
86,5,11,10,十
99,9,10,9,九
43,9,10,9,九
47,6,1,0,零
51,6,11,10,十
30,1,12,11,百
9,4,8,7,七
19,2,3,2,二
99,2,10,9,九
11,2,2,1,一
99,7,14,13,万
92,2,13,12,千
97,2,12,11,百
88,10,1,0,零
35,4,6,5,五
78,9,14,13,万
35,3,11,10,十
13,2,9,8,八
24,3,14,13,万
57,5,12,11,百
72,5,8,7,七
90,7,11,10,十
47,2,7,6,六
30,7,9,8,八
6,1,3,2,二
11,3,1,0,零
64,9,2,1,一
22,10,11,10,十
6,7,11,10,十
24,10,13,12,千
70,9,4,3,三
18,6,2,1,一
23,1,14,13,万
34,7,14,13,万
3,1,12,11,百
17,8,6,5,五
24,4,10,9,九
90,3,11,10,十
35,10,4,3,三
77,2,3,2,二
99,4,5,4,四
45,8,13,12,千
57,8,11,10,十
35,2,12,11,百
56,3,4,3,三
41,3,11,10,十
40,7,14,13,万
32,1,15,14,亿
25,1,6,5,五
54,8,9,8,八
70,1,10,9,九
84,3,6,5,五
69,4,13,12,千
69,10,11,10,十
54,8,10,9,九
23,6,10,9,九
46,3,7,6,六
26,8,4,3,三
54,10,7,6,六
41,5,2,1,一
91,4,11,10,十
32,3,2,1,一
5,8,9,8,八
65,5,9,8,八
41,10,2,1,一
18,4,11,10,十
75,7,6,5,五
94,4,4,3,三
37,1,15,14,亿
36,10,6,5,五
77,4,15,14,亿
22,2,10,9,九
40,7,9,8,八
7,9,15,14,亿
73,1,8,7,七
59,10,13,12,千
74,2,13,12,千
11,5,6,5,五
82,7,7,6,六
57,8,14,13,万
3,9,7,6,六
10,4,5,4,四
50,3,3,2,二
99,10,11,10,十
28,4,8,7,七
54,10,3,2,二
21,10,15,14,亿
82,10,13,12,千
15,8,8,7,七
5,1,13,12,千
62,10,14,13,万
40,2,2,1,一
27,5,10,9,九
38,7,4,3,三
70,1,1,0,零
76,9,12,11,百
53,7,3,2,二
85,9,11,10,十
63,7,8,7,七
25,1,5,4,四
30,1,13,12,千
89,5,6,5,五
18,9,13,12,千
24,9,5,4,四
93,4,15,14,亿
32,3,7,6,六
82,1,15,14,亿
60,5,3,2,二
66,4,15,14,亿
36,7,14,13,万
22,6,13,12,千
57,4,1,0,零
74,1,8,7,七
11,4,8,7,七
46,9,7,6,六
9,10,3,2,二
84,2,13,12,千
14,8,8,7,七
79,6,14,13,万
99,7,2,1,一
33,6,14,13,万
65,3,9,8,八
66,5,5,4,四
44,9,9,8,八
33,8,10,9,九
79,10,1,0,零
46,5,2,1,一
31,2,13,12,千
28,3,7,6,六
18,7,9,8,八
34,9,10,9,九
15,5,13,12,千
9,2,7,6,六
61,2,4,3,三
62,6,5,4,四
33,1,10,9,九
60,1,14,13,万
68,2,9,8,八
61,3,4,3,三
71,6,1,0,零
37,6,14,13,万
25,1,13,12,千
47,2,11,10,十
33,5,3,2,二
14,5,4,3,三
83,10,6,5,五
59,7,14,13,万
82,2,2,1,一
35,7,1,0,零
72,6,8,7,七
54,1,6,5,五
92,2,9,8,八
20,2,11,10,十
56,10,5,4,四
30,2,1,0,零
40,8,6,5,五
13,9,9,8,八
47,3,2,1,一
8,7,8,7,七
22,2,5,4,四
8,4,5,4,四
56,1,15,14,亿
45,8,4,3,三
13,5,8,7,七
29,2,6,5,五
31,6,4,3,三
8,6,13,12,千
21,1,6,5,五
4,5,3,2,二
23,10,12,11,百
1,8,13,12,千
18,5,11,10,十
12,7,6,5,五
71,2,10,9,九
75,1,6,5,五
95,6,14,13,万
36,7,3,2,二
41,9,14,13,万
78,5,12,11,百
92,9,13,12,千
47,7,6,5,五
90,7,9,8,八
79,8,2,1,一
86,8,9,8,八
65,8,10,9,九
5,10,12,11,百
71,2,5,4,四
83,4,13,12,千
51,3,8,7,七
94,1,9,8,八
76,3,13,12,千
24,6,12,11,百
70,9,1,0,零
86,8,3,2,二
37,8,13,12,千
87,5,5,4,四
68,3,4,3,三
48,2,2,1,一
8,7,12,11,百
26,6,11,10,十
7,6,11,10,十
94,7,13,12,千
64,8,2,1,一
49,4,14,13,万
74,2,15,14,亿
7,10,6,5,五
73,2,7,6,六
41,9,12,11,百
96,7,14,13,万
28,7,12,11,百
21,8,3,2,二
46,1,5,4,四
38,6,13,12,千
19,5,6,5,五
61,3,13,12,千
69,7,9,8,八
75,8,9,8,八
64,9,13,12,千
28,7,1,0,零
50,8,12,11,百
33,7,3,2,二
70,9,7,6,六
97,3,15,14,亿
69,7,13,12,千
22,8,15,14,亿
62,4,2,1,一
97,6,1,0,零
28,10,5,4,四
47,3,13,12,千
26,9,3,2,二
45,9,12,11,百
28,2,13,12,千
42,10,9,8,八
41,6,15,14,亿
21,10,6,5,五
62,3,1,0,零
9,5,12,11,百
2,6,8,7,七
83,5,8,7,七
67,2,13,12,千
18,2,6,5,五
11,10,6,5,五
60,6,7,6,六
51,5,4,3,三
26,3,5,4,四
91,9,7,6,六
14,10,4,3,三
57,4,9,8,八
5,3,8,7,七
58,8,3,2,二
87,5,9,8,八
5,10,15,14,亿
23,1,2,1,一
87,6,2,1,一
76,3,12,11,百
9,4,9,8,八
16,2,5,4,四
80,7,4,3,三
95,8,14,13,万
20,1,8,7,七
60,2,5,4,四
51,4,1,0,零
89,8,2,1,一
82,10,3,2,二
53,2,10,9,九
19,6,11,10,十
66,7,15,14,亿
24,5,8,7,七
81,8,9,8,八
17,2,6,5,五
60,7,8,7,七
91,4,7,6,六
61,9,1,0,零
64,4,8,7,七
59,7,2,1,一
98,7,6,5,五
30,10,15,14,亿
88,2,8,7,七
8,3,12,11,百
10,7,6,5,五
71,6,11,10,十
70,5,15,14,亿
35,5,12,11,百
93,9,15,14,亿
78,3,2,1,一
30,4,5,4,四
96,8,4,3,三
37,3,13,12,千
8,10,14,13,万
40,1,3,2,二
22,3,6,5,五
8,4,4,3,三
91,5,4,3,三
63,5,2,1,一
28,5,10,9,九
72,7,1,0,零
4,3,7,6,六
70,2,3,2,二
72,8,8,7,七
52,3,13,12,千
1,6,2,1,一
18,2,15,14,亿
62,9,1,0,零
78,4,13,12,千
89,3,6,5,五
46,1,1,0,零
4,3,6,5,五
100,5,10,9,九
63,10,5,4,四
68,9,2,1,一
15,7,8,7,七
76,4,4,3,三
82,2,8,7,七
92,8,7,6,六
70,3,1,0,零
24,10,4,3,三
11,9,5,4,四
33,5,9,8,八
61,4,3,2,二
6,5,6,5,五
89,8,7,6,六
53,10,6,5,五
51,8,9,8,八
45,8,7,6,六
18,2,11,10,十
33,6,13,12,千
4,5,15,14,亿
65,2,8,7,七
27,10,8,7,七
43,6,3,2,二
84,5,3,2,二
88,1,5,4,四
98,8,9,8,八
27,7,12,11,百
59,2,14,13,万
45,2,14,13,万
44,5,2,1,一
73,8,13,12,千
97,2,10,9,九
60,9,14,13,万
55,6,1,0,零
73,9,10,9,九
22,5,1,0,零
23,10,9,8,八
81,3,12,11,百
6,6,12,11,百
100,5,14,13,万
26,8,1,0,零
29,4,3,2,二
31,4,8,7,七
14,3,14,13,万
89,9,4,3,三
80,2,12,11,百
29,2,12,11,百
82,8,15,14,亿
87,6,13,12,千
84,3,5,4,四
42,6,8,7,七
67,10,8,7,七
43,7,6,5,五
29,7,13,12,千
28,4,14,13,万
92,3,13,12,千
50,9,5,4,四
24,7,6,5,五
45,10,11,10,十
93,10,3,2,二
72,3,2,1,一
97,9,14,13,万
31,3,13,12,千
6,4,9,8,八
69,10,12,11,百
22,8,12,11,百
60,8,3,2,二
16,8,3,2,二
7,4,10,9,九
44,2,6,5,五
10,10,2,1,一
99,7,5,4,四
26,7,5,4,四
85,10,13,12,千
82,5,11,10,十
21,9,9,8,八
78,1,9,8,八
18,1,12,11,百
29,2,8,7,七
72,8,1,0,零
7,3,11,10,十
35,3,5,4,四
28,3,14,13,万
35,2,6,5,五
9,2,5,4,四
58,8,11,10,十
52,4,7,6,六
58,7,3,2,二
25,4,15,14,亿
50,10,11,10,十
16,7,9,8,八
29,1,13,12,千
67,5,7,6,六
76,7,8,7,七
24,1,2,1,一
48,1,2,1,一
37,10,9,8,八
77,10,11,10,十
97,6,13,12,千
40,3,3,2,二
79,2,11,10,十
43,8,4,3,三
15,1,5,4,四
10,6,12,11,百
1,5,12,11,百
9,3,13,12,千
3,7,13,12,千
47,4,14,13,万
33,1,5,4,四
61,8,3,2,二
31,7,12,11,百
15,2,14,13,万
60,4,15,14,亿
16,3,4,3,三
32,8,9,8,八
40,5,15,14,亿
46,8,3,2,二
17,3,1,0,零
93,5,2,1,一
20,6,7,6,六
55,9,11,10,十
30,7,7,6,六
42,8,11,10,十
7,2,15,14,亿
28,5,4,3,三
61,7,12,11,百
68,1,9,8,八
65,10,15,14,亿
83,3,6,5,五
4,10,7,6,六
85,2,15,14,亿
2,2,2,1,一
84,2,15,14,亿
83,10,4,3,三
89,8,14,13,万
90,4,15,14,亿
56,2,10,9,九
12,3,3,2,二
63,7,13,12,千
2,1,4,3,三
3,4,10,9,九
80,6,13,12,千
37,8,1,0,零
17,4,2,1,一
27,2,5,4,四
94,8,11,10,十
41,10,1,0,零
18,8,9,8,八
77,9,6,5,五
17,10,1,0,零
66,7,8,7,七
29,4,12,11,百
35,8,4,3,三
60,3,8,7,七
10,1,4,3,三
60,10,15,14,亿
56,3,14,13,万
80,3,15,14,亿
45,5,9,8,八
75,8,15,14,亿
65,4,12,11,百
74,8,14,13,万
82,8,2,1,一
86,9,3,2,二
88,6,9,8,八
70,4,8,7,七
16,1,4,3,三
21,2,6,5,五
48,7,12,11,百
13,6,1,0,零
1,9,4,3,三
40,2,1,0,零
57,3,5,4,四
23,7,13,12,千
81,9,11,10,十
20,10,7,6,六
23,10,2,1,一
5,6,4,3,三
16,6,15,14,亿
15,4,7,6,六
10,6,2,1,一
7,4,6,5,五
94,5,14,13,万
12,6,1,0,零
48,9,9,8,八
9,9,8,7,七
91,9,1,0,零
62,1,15,14,亿
29,6,2,1,一
29,8,11,10,十
61,6,8,7,七
85,6,1,0,零
30,4,3,2,二
71,2,9,8,八
59,5,1,0,零
22,9,10,9,九
86,10,3,2,二
79,9,4,3,三
61,9,11,10,十
78,4,9,8,八
3,6,9,8,八
28,3,9,8,八
1,7,9,8,八
70,7,1,0,零
100,2,9,8,八
33,1,6,5,五
60,6,5,4,四
87,8,6,5,五
52,1,2,1,一
90,2,8,7,七
59,6,11,10,十
83,8,12,11,百
48,6,10,9,九
8,9,15,14,亿
29,4,7,6,六
61,8,11,10,十
44,8,2,1,一
8,1,12,11,百
51,8,8,7,七
30,2,4,3,三
70,6,15,14,亿
96,5,13,12,千
74,7,14,13,万
23,5,4,3,三
3,8,11,10,十
95,10,12,11,百
57,4,5,4,四
92,8,5,4,四
74,8,7,6,六
81,9,8,7,七
53,7,11,10,十
50,5,1,0,零
40,5,2,1,一
83,3,2,1,一
58,7,2,1,一
91,3,2,1,一
64,4,5,4,四
85,10,7,6,六
25,5,15,14,亿
67,7,15,14,亿
18,1,9,8,八
30,2,15,14,亿
20,1,12,11,百
17,2,12,11,百
45,9,15,14,亿
27,7,5,4,四
25,7,10,9,九
28,6,6,5,五
93,8,2,1,一
68,5,13,12,千
47,6,13,12,千
96,7,6,5,五
43,10,11,10,十
71,3,6,5,五
63,5,3,2,二
47,7,2,1,一
11,7,15,14,亿
9,7,14,13,万
24,5,13,12,千
2,8,8,7,七
94,6,6,5,五
49,8,3,2,二
86,10,9,8,八
47,9,9,8,八
3,5,12,11,百
14,8,3,2,二
95,9,4,3,三
3,6,14,13,万
32,6,9,8,八
91,2,8,7,七
78,4,4,3,三
100,4,10,9,九
41,3,13,12,千
16,8,11,10,十
89,6,5,4,四
75,3,3,2,二
76,1,8,7,七
85,10,12,11,百
54,3,5,4,四
57,7,2,1,一
51,1,2,1,一
87,10,9,8,八
22,2,14,13,万
54,10,4,3,三
71,5,10,9,九
79,6,8,7,七
39,7,1,0,零
29,7,11,10,十
99,9,11,10,十
33,6,10,9,九
43,4,6,5,五
92,9,15,14,亿
95,3,12,11,百
66,7,13,12,千
90,6,13,12,千
79,8,14,13,万
85,5,15,14,亿
58,6,9,8,八
19,7,14,13,万
4,5,6,5,五
20,7,11,10,十
78,7,12,11,百
25,2,3,2,二
30,8,7,6,六
88,9,6,5,五
69,10,2,1,一
20,4,4,3,三
20,4,6,5,五
53,1,12,11,百
56,4,9,8,八
76,2,2,1,一
93,5,13,12,千
43,4,12,11,百
10,6,3,2,二
16,4,2,1,一
19,5,10,9,九
87,3,11,10,十
77,1,5,4,四
19,9,13,12,千
31,8,14,13,万
86,3,8,7,七
70,6,7,6,六
82,9,12,11,百
46,8,6,5,五
30,2,6,5,五
66,8,8,7,七
71,9,14,13,万
81,2,13,12,千
14,8,1,0,零
57,6,13,12,千
83,5,13,12,千
67,2,1,0,零
96,8,7,6,六
94,6,11,10,十
17,6,8,7,七
47,9,6,5,五
53,6,7,6,六
81,2,4,3,三
32,9,2,1,一
70,6,6,5,五
92,9,2,1,一
23,6,2,1,一
96,3,1,0,零
87,7,15,14,亿
86,9,5,4,四
78,10,14,13,万
43,6,5,4,四
89,2,10,9,九
59,7,10,9,九
22,3,7,6,六
27,7,11,10,十
44,1,8,7,七
70,4,2,1,一
60,6,6,5,五
72,2,4,3,三
57,8,1,0,零
52,5,5,4,四
28,10,13,12,千
66,1,13,12,千
72,8,11,10,十
41,4,7,6,六
5,8,3,2,二
21,1,11,10,十
23,2,13,12,千
27,7,1,0,零
64,9,7,6,六
75,1,13,12,千
18,10,5,4,四
60,4,6,5,五
69,1,12,11,百
85,8,3,2,二
36,7,11,10,十
6,7,12,11,百
26,1,4,3,三
84,4,12,11,百
40,8,9,8,八
47,9,4,3,三
22,10,12,11,百
70,3,6,5,五
84,5,13,12,千
58,2,9,8,八
51,8,6,5,五
37,10,7,6,六
42,8,5,4,四
38,6,4,3,三
1,4,15,14,亿
65,6,1,0,零
53,5,4,3,三
65,7,11,10,十
52,5,9,8,八
73,4,4,3,三
73,3,9,8,八
40,8,10,9,九
20,8,10,9,九
53,10,3,2,二
76,8,4,3,三
43,2,10,9,九
99,3,9,8,八
86,7,14,13,万
95,1,8,7,七
48,9,11,10,十
6,9,4,3,三
94,6,10,9,九
47,1,7,6,六
53,8,15,14,亿
91,6,14,13,万
59,6,3,2,二
91,3,5,4,四
93,2,11,10,十
40,2,12,11,百
3,6,13,12,千
53,3,4,3,三
75,6,7,6,六
81,7,13,12,千
82,10,8,7,七
93,6,11,10,十
74,9,9,8,八
22,4,14,13,万
98,8,3,2,二
46,6,12,11,百
50,1,6,5,五
20,9,1,0,零
8,5,10,9,九
8,9,1,0,零
11,6,3,2,二
37,5,3,2,二
27,3,9,8,八
69,8,15,14,亿
24,2,12,11,百
23,9,12,11,百
65,8,1,0,零
1,9,14,13,万
4,1,14,13,万
91,1,10,9,九
32,8,1,0,零
36,9,12,11,百
11,3,5,4,四
49,9,4,3,三
62,10,1,0,零
5,8,14,13,万
62,7,2,1,一
42,1,4,3,三
55,2,6,5,五
1,8,9,8,八
68,2,14,13,万
28,8,1,0,零
49,2,10,9,九
46,5,13,12,千
62,10,4,3,三
19,7,8,7,七
51,7,6,5,五
67,9,4,3,三
4,3,9,8,八
76,4,15,14,亿
13,4,11,10,十
16,4,8,7,七
71,9,13,12,千
92,9,10,9,九
50,8,1,0,零
78,7,3,2,二
83,9,11,10,十
77,7,8,7,七
61,3,6,5,五
26,2,7,6,六
10,10,12,11,百
91,3,10,9,九
64,10,2,1,一
39,4,7,6,六
57,8,6,5,五
63,6,12,11,百
92,8,14,13,万
8,3,4,3,三
6,4,1,0,零
26,5,7,6,六
1,6,10,9,九
84,5,2,1,一
61,3,1,0,零
41,10,13,12,千
20,5,5,4,四
7,8,6,5,五
66,5,11,10,十
21,10,11,10,十
17,10,8,7,七
40,9,10,9,九
15,1,12,11,百
20,4,13,12,千
23,1,15,14,亿
99,1,1,0,零
30,3,13,12,千
30,2,12,11,百
51,4,11,10,十
88,8,7,6,六
16,10,5,4,四
31,9,13,12,千
28,3,5,4,四
100,1,14,13,万
31,3,8,7,七
6,6,3,2,二
54,1,13,12,千
68,8,12,11,百
7,1,7,6,六
20,1,11,10,十
8,6,8,7,七
82,9,11,10,十
50,10,2,1,一
76,8,6,5,五
72,8,6,5,五
3,10,7,6,六
14,4,2,1,一
37,8,14,13,万
4,2,4,3,三
69,9,14,13,万
47,8,4,3,三
51,6,15,14,亿
77,6,9,8,八
23,10,8,7,七
86,6,11,10,十
34,2,12,11,百
22,9,9,8,八
1,8,14,13,万
45,10,1,0,零
9,10,9,8,八
77,2,9,8,八
43,6,10,9,九
65,8,11,10,十
90,6,5,4,四
50,10,6,5,五
66,1,7,6,六
99,4,8,7,七
73,8,2,1,一
54,5,6,5,五
95,4,9,8,八
18,10,4,3,三
36,1,8,7,七
13,8,5,4,四
85,2,11,10,十
53,7,12,11,百
27,10,10,9,九
11,2,7,6,六
87,8,13,12,千
13,4,15,14,亿
89,9,15,14,亿
72,2,12,11,百
92,2,2,1,一
39,10,10,9,九
81,8,13,12,千
93,5,10,9,九
68,10,5,4,四
79,4,11,10,十
69,1,8,7,七
64,10,3,2,二
88,8,5,4,四
74,7,8,7,七
98,9,10,9,九
49,3,15,14,亿
53,4,7,6,六
99,3,1,0,零
76,10,8,7,七
81,6,15,14,亿
19,1,8,7,七
13,8,8,7,七
60,4,1,0,零
13,2,13,12,千
96,10,7,6,六
41,5,3,2,二
64,5,14,13,万
38,10,13,12,千
65,2,9,8,八
30,6,1,0,零
12,8,1,0,零
37,10,13,12,千
74,9,7,6,六
8,2,6,5,五
15,6,9,8,八
26,6,6,5,五
28,1,3,2,二
65,8,13,12,千
35,8,8,7,七
41,6,5,4,四
40,6,11,10,十
1,2,15,14,亿
66,4,6,5,五
83,3,15,14,亿
32,1,9,8,八
7,1,15,14,亿
19,2,13,12,千
25,2,10,9,九
35,2,8,7,七
1,4,5,4,四
86,5,10,9,九
66,7,7,6,六
91,2,14,13,万
81,9,7,6,六
81,1,11,10,十
9,2,8,7,七
65,10,5,4,四
52,2,15,14,亿
53,2,7,6,六
96,8,11,10,十
52,3,7,6,六
27,3,7,6,六
71,7,14,13,万
98,7,14,13,万
68,1,14,13,万
22,9,11,10,十
45,5,4,3,三
62,7,6,5,五
38,5,11,10,十
34,8,5,4,四
22,10,8,7,七
80,6,14,13,万
80,6,1,0,零
81,8,15,14,亿
81,5,9,8,八
5,5,11,10,十
46,1,15,14,亿
39,3,3,2,二
81,1,12,11,百
84,6,4,3,三
39,2,5,4,四
64,6,2,1,一
48,1,8,7,七
82,5,2,1,一
42,8,14,13,万
92,10,3,2,二
91,1,6,5,五
73,6,1,0,零
2,8,5,4,四
75,6,13,12,千
32,10,12,11,百
47,9,2,1,一
1,5,14,13,万
36,2,4,3,三
53,4,8,7,七
26,1,6,5,五
44,4,12,11,百
25,5,11,10,十
1,7,12,11,百
26,3,10,9,九
41,2,8,7,七
79,1,3,2,二
56,5,15,14,亿
79,10,10,9,九
61,7,5,4,四
51,8,11,10,十
85,6,11,10,十
76,1,13,12,千
63,9,7,6,六
98,6,2,1,一
45,5,10,9,九
37,1,9,8,八
32,5,5,4,四
16,8,5,4,四
83,4,7,6,六
37,7,1,0,零
61,10,1,0,零
60,10,5,4,四
49,7,11,10,十
4,2,10,9,九
50,8,2,1,一
13,1,9,8,八
73,9,5,4,四
74,7,10,9,九
60,7,14,13,万
23,8,4,3,三
31,1,4,3,三
55,6,13,12,千
4,2,8,7,七
16,7,7,6,六
22,6,2,1,一
86,10,2,1,一
24,8,5,4,四
53,10,4,3,三
4,8,11,10,十
69,1,10,9,九
53,2,11,10,十
32,9,7,6,六
8,9,7,6,六
22,4,15,14,亿
54,7,5,4,四
89,5,4,3,三
61,10,9,8,八
33,7,4,3,三
56,4,12,11,百
57,5,6,5,五
72,4,7,6,六
42,4,15,14,亿
26,8,13,12,千
73,7,15,14,亿
45,5,6,5,五
68,7,8,7,七
37,9,7,6,六
31,9,3,2,二
45,3,7,6,六
12,1,10,9,九
50,10,5,4,四
60,10,7,6,六
63,2,6,5,五
32,3,8,7,七
82,6,1,0,零
59,9,5,4,四
54,8,6,5,五
29,3,7,6,六
72,4,5,4,四
74,3,12,11,百
8,8,8,7,七
86,8,7,6,六
39,5,4,3,三
63,2,9,8,八
22,5,2,1,一
54,3,6,5,五
85,10,8,7,七
78,4,6,5,五
3,1,2,1,一
46,2,5,4,四
15,5,15,14,亿
56,3,5,4,四
89,1,2,1,一
44,4,15,14,亿
67,10,4,3,三
83,6,7,6,六
8,9,2,1,一
10,7,9,8,八
16,8,14,13,万
96,7,11,10,十
52,9,8,7,七
28,2,8,7,七
44,4,9,8,八
99,9,1,0,零
47,3,10,9,九
91,3,8,7,七
17,6,5,4,四
32,4,9,8,八
87,2,7,6,六
21,2,1,0,零
69,10,15,14,亿
11,10,4,3,三
62,6,14,13,万
68,9,12,11,百
21,10,10,9,九
62,7,12,11,百
72,10,1,0,零
42,7,11,10,十
7,4,13,12,千
68,8,4,3,三
85,5,9,8,八
41,2,1,0,零
58,9,9,8,八
76,10,14,13,万
20,8,11,10,十
49,9,5,4,四
42,4,2,1,一
8,7,11,10,十
100,9,7,6,六
67,6,14,13,万
6,8,2,1,一
5,9,10,9,九
19,5,1,0,零
24,9,3,2,二
94,8,10,9,九
56,8,4,3,三
42,1,1,0,零
65,8,14,13,万
40,8,2,1,一
92,5,15,14,亿
12,1,1,0,零
49,10,10,9,九
68,9,1,0,零
80,4,4,3,三
48,1,5,4,四
84,10,3,2,二
12,6,4,3,三
84,1,13,12,千
18,10,9,8,八
21,4,1,0,零
61,7,8,7,七
4,4,1,0,零
48,3,7,6,六
95,8,11,10,十
32,2,4,3,三
22,5,10,9,九
52,7,5,4,四
93,10,6,5,五
60,8,14,13,万
16,9,11,10,十
12,9,1,0,零
20,2,6,5,五
76,3,8,7,七
2,2,4,3,三
95,1,2,1,一
18,10,6,5,五
7,4,11,10,十
78,3,1,0,零
59,9,7,6,六
46,6,1,0,零
4,5,9,8,八
48,9,6,5,五
38,6,12,11,百
17,6,2,1,一
1,10,8,7,七
8,1,6,5,五
5,1,1,0,零
93,6,8,7,七
73,5,11,10,十
9,1,4,3,三
24,2,4,3,三
43,10,3,2,二
48,3,4,3,三
84,10,13,12,千
35,9,1,0,零
4,8,13,12,千
34,3,9,8,八
24,7,4,3,三
10,3,5,4,四
61,7,10,9,九
4,6,4,3,三
96,4,5,4,四
34,7,9,8,八
17,10,5,4,四
99,1,12,11,百
93,4,8,7,七
84,10,6,5,五
37,2,8,7,七
61,7,4,3,三
32,4,10,9,九
68,3,7,6,六
8,8,1,0,零
36,8,9,8,八
78,7,7,6,六
20,10,5,4,四
87,4,13,12,千
48,5,5,4,四
62,2,5,4,四
33,4,1,0,零
100,1,8,7,七
72,4,9,8,八
73,10,13,12,千
48,8,3,2,二
8,6,4,3,三
56,9,11,10,十
35,3,7,6,六
92,3,10,9,九
80,8,7,6,六
38,9,2,1,一
41,4,14,13,万
69,9,10,9,九
63,4,13,12,千
18,8,15,14,亿
18,2,5,4,四
56,1,8,7,七
30,8,15,14,亿
25,3,2,1,一
89,8,5,4,四
62,10,12,11,百
90,6,15,14,亿
97,3,4,3,三
54,9,1,0,零
27,5,6,5,五
20,3,2,1,一
36,7,12,11,百
81,4,3,2,二
71,1,13,12,千
70,7,10,9,九
64,2,10,9,九
23,7,2,1,一
83,6,6,5,五
27,1,13,12,千
5,9,5,4,四
